Time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,
39,0.008991,0.000091,0.051606,0.368918,0.002400,0.143420,10.400411,0.053658,0.319382,0.040175,45.041105,0.013936,5.153100,0.007469,0.000000,0.021646,0.007916,0.088807,0.000990,0.000000,0.001418,0.043819,0.000003,10.510951,0.020525,0.000217,0.000000,0.006940,0.182591,0.002301,0.000008,0.000000,0.626393,0.023770,0.000313,0.004438,0.000008,2.421712,0.049750,0.000167,0.027729,0.000020,0.000003,0.000189,0.000228,0.001367,0.000717,0.000001,0.015181,0.074855,0.000038,0.714542,2.610546,0.004488,0.002395,0.001393,0.051149,17.968711,144.116482,0.177614,0.176357,0.638331,0.444691,0.044196,0.001678,0.077421,0.290125,0.086562,0.021156,0.072705,0.001613,0.291345,0.022342,0.009365,0.052806,0.003801,0.007207,1.308000,0.005798,0.010088,0.005365,0.018230,0.010596,0.005634,0.011036,0.009001,0.000001,0.000624,0.000002,0.001096,0.000043,0.000079,0.003252,0.006128,0.007451,3565.740954,0.000903,0.033158,0.000000,0.075264,0.000000,0.000000,0.099367,0.132300,0.812251,0.003062,0.032295,0.035251,0.096820,0.020915,0.011796,0.000151,0.002255,0.000004,0.067126,0.089647,0.004386,0.019806,0.007531,-0.007532,0.008216,0.154775,0.048520,0.145325,0.000335,-0.000411,0.000006,0.000007,-0.000000,0.000007,0.000003,0.009251,0.257633,0.266833,0.005754,0.061363,0.041128,0.022271,0.000285,0.004101,0.000008,0.132059,0.019827,0.035352,0.020916,0.014199,0.000002,0.002770,0.005455,0.000696,-0.000000,0.000007,-0.000000,-0.000005,0.062052,0.000000,0.000000,0.001402,0.000321,0.001406,-0.000015,-0.000003,-0.000002,0.000717,-0.000000,0.000010,-0.000002,0.000678,0.000689,0.022998,0.022729,0.017033,0.162991,0.055039,0.002773,0.000597,0.248436,0.000436,0.034072,0.000436,0.006355,0.000012,2.420863,0.098117,0.000002,0.001451,0.000009,0.000001,0.000016,0.000279,0.000000,0.188343,0.014206,0.180965,0.211510,-0.000063,0.266894,0.130515,0.004393,0.000001,
40,0.008995,0.000086,0.049047,0.371482,0.002288,0.143614,10.400412,0.055116,0.320764,0.039981,45.038275,0.013835,5.155930,0.007469,0.000000,0.022043,0.007922,0.088808,0.000782,0.000000,0.001417,0.043796,0.000002,10.511191,0.020549,0.000220,0.000000,0.006943,0.182601,0.002301,0.000008,0.000000,0.626406,0.023770,0.000313,0.004449,0.000008,2.421728,0.049750,0.000140,0.027731,0.000017,0.000003,0.000191,0.000232,0.001368,0.000717,0.000000,0.015181,0.074854,0.000038,0.718547,2.605180,0.004482,0.002399,0.001394,0.051151,17.968698,144.132381,0.178723,0.177492,0.638635,0.444690,0.044195,0.001594,0.077021,0.289100,0.088607,0.020619,0.074497,0.001532,0.290291,0.022198,0.009366,0.052807,0.003807,0.007194,1.309292,0.005799,0.010144,0.005389,0.018247,0.010601,0.005640,0.011013,0.009000,0.000001,0.000626,0.000002,0.001096,0.000043,0.000079,0.003255,0.006115,0.007451,3565.725164,0.000903,0.032940,0.000000,0.075268,0.000000,0.000000,0.099425,0.132233,0.812216,0.003068,0.032345,0.035282,0.096864,0.020936,0.011807,0.000152,0.002263,0.000004,0.067007,0.089786,0.004385,0.019915,0.007531,-0.007531,0.008217,0.154758,0.048741,0.145591,0.000331,-0.000415,0.000007,0.000007,-0.000000,0.000007,0.000003,0.009252,0.257639,0.266832,0.005746,0.061252,0.041046,0.022222,0.000284,0.004101,0.000008,0.132136,0.019933,0.035408,0.020937,0.014220,0.000002,0.002771,0.005456,0.000697,-0.000000,0.000007,-0.000000,-0.000005,0.061989,0.000000,0.000000,0.001398,0.000308,0.001405,-0.000013,-0.000011,-0.000003,0.000696,-0.000000,0.000011,-0.000001,0.000644,0.000654,0.022819,0.022575,0.017031,0.162975,0.055181,0.002773,0.000593,0.248359,0.000433,0.034034,0.000436,0.006363,0.000012,2.420880,0.098123,0.000002,0.001379,0.000009,0.000000,0.000016,0.000271,0.000000,0.188495,0.014226,0.181093,0.211716,-0.000070,0.266901,0.130265,0.004393,0.000002,
41,0.008999,0.000082,0.046617,0.373917,0.002180,0.143828,10.400413,0.056579,0.321999,0.039767,45.035587,0.013726,5.158618,0.007469,0.000000,0.022470,0.007929,0.088809,0.000619,0.000000,0.001416,0.043768,0.000001,10.511380,0.020581,0.000223,0.000000,0.006946,0.182609,0.002302,0.000008,0.000000,0.626417,0.023770,0.000313,0.004459,0.000008,2.421741,0.049750,0.000117,0.027733,0.000014,0.000003,0.000194,0.000237,0.001368,0.000717,0.000000,0.015181,0.074853,0.000038,0.722114,2.600440,0.004476,0.002403,0.001394,0.051154,17.968684,144.148282,0.179752,0.178548,0.638964,0.444689,0.044194,0.001514,0.076591,0.288151,0.090618,0.020067,0.076267,0.001455,0.289311,0.022042,0.009367,0.052808,0.003812,0.007182,1.310405,0.005800,0.010193,0.005412,0.018262,0.010605,0.005645,0.010993,0.008999,0.000001,0.000628,0.000002,0.001096,0.000043,0.000078,0.003258,0.006103,0.007451,3565.709387,0.000903,0.032705,0.000000,0.075272,0.000000,0.000000,0.099486,0.132184,0.812174,0.003073,0.032385,0.035309,0.096908,0.020953,0.011817,0.000152,0.002272,0.000004,0.066895,0.089912,0.004385,0.020011,0.007531,-0.007531,0.008219,0.154740,0.048940,0.145835,0.000328,-0.000418,0.000007,0.000007,-0.000000,0.000007,0.000003,0.009253,0.257645,0.266831,0.005739,0.061147,0.040973,0.022178,0.000283,0.004102,0.000008,0.132208,0.020027,0.035454,0.020955,0.014238,0.000001,0.002771,0.005456,0.000697,-0.000000,0.000007,-0.000000,-0.000004,0.061934,0.000000,0.000000,0.001393,0.000297,0.001404,-0.000011,-0.000019,-0.000003,0.000676,-0.000000,0.000011,-0.000001,0.000612,0.000622,0.022631,0.022410,0.017031,0.162959,0.055306,0.002773,0.000590,0.248276,0.000430,0.034000,0.000435,0.006373,0.000012,2.420893,0.098128,0.000002,0.001310,0.000009,0.000000,0.000016,0.000264,0.000000,0.188628,0.014244,0.181204,0.211899,-0.000077,0.266907,0.130038,0.004393,0.000002,
42,0.009004,0.000078,0.044309,0.376229,0.002077,0.144061,10.400413,0.058047,0.323095,0.039534,45.033033,0.013610,5.161172,0.007469,0.000000,0.022927,0.007935,0.088810,0.000490,0.000000,0.001415,0.043734,0.000001,10.511530,0.020619,0.000228,0.000000,0.006948,0.182618,0.002302,0.000008,0.000000,0.626426,0.023771,0.000313,0.004470,0.000008,2.421750,0.049751,0.000097,0.027734,0.000012,0.000003,0.000197,0.000242,0.001368,0.000717,0.000000,0.015181,0.074852,0.000038,0.725277,2.596270,0.004472,0.002406,0.001395,0.051156,17.968671,144.164185,0.180703,0.179530,0.639319,0.444688,0.044193,0.001439,0.076129,0.287275,0.092595,0.019503,0.078016,0.001382,0.288403,0.021876,0.009368,0.052809,0.003816,0.007171,1.311358,0.005802,0.010237,0.005432,0.018274,0.010610,0.005649,0.010976,0.008998,0.000001,0.000630,0.000002,0.001097,0.000043,0.000078,0.003260,0.006092,0.007451,3565.693623,0.000903,0.032453,0.000000,0.075276,0.000000,0.000000,0.099550,0.132152,0.812124,0.003077,0.032416,0.035332,0.096952,0.020969,0.011825,0.000152,0.002279,0.000004,0.066790,0.090027,0.004386,0.020097,0.007531,-0.007531,0.008223,0.154720,0.049119,0.146059,0.000324,-0.000421,0.000007,0.000006,-0.000000,0.000006,0.000003,0.009254,0.257649,0.266830,0.005734,0.061048,0.040909,0.022140,0.000283,0.004104,0.000008,0.132275,0.020109,0.035490,0.020971,0.014254,0.000001,0.002771,0.005456,0.000698,-0.000000,0.000006,-0.000000,-0.000004,0.061884,0.000000,0.000000,0.001388,0.000285,0.001403,-0.000009,-0.000027,-0.000004,0.000655,-0.000000,0.000011,-0.000001,0.000581,0.000591,0.022433,0.022234,0.017033,0.162942,0.055415,0.002773,0.000586,0.248189,0.000427,0.033969,0.000435,0.006382,0.000012,2.420902,0.098133,0.000001,0.001244,0.000009,0.000000,0.000016,0.000257,0.000000,0.188746,0.014261,0.181300,0.212061,-0.000084,0.266912,0.129832,0.004395,0.000003,
43,0.009007,0.000074,0.042117,0.378424,0.001979,0.144310,10.400414,0.059519,0.324058,0.039285,45.030607,0.013487,5.163598,0.007469,0.000000,0.023413,0.007941,0.088811,0.000390,0.000000,0.001414,0.043694,0.000001,10.511649,0.020665,0.000232,0.000000,0.006948,0.182625,0.002302,0.000008,0.000000,0.626432,0.023771,0.000313,0.004480,0.000008,2.421755,0.049751,0.000081,0.027735,0.000011,0.000003,0.000199,0.000246,0.001368,0.000717,0.000000,0.015181,0.074852,0.000038,0.728071,2.592621,0.004468,0.002410,0.001395,0.051158,17.968658,144.180089,0.181582,0.180440,0.639695,0.444687,0.044192,0.001367,0.075639,0.286469,0.094537,0.018931,0.079741,0.001313,0.287561,0.021699,0.009368,0.052810,0.003819,0.007160,1.312167,0.005805,0.010276,0.005450,0.018284,0.010615,0.005652,0.010960,0.008996,0.000001,0.000632,0.000002,0.001097,0.000043,0.000078,0.003262,0.006083,0.007451,3565.677871,0.000903,0.032186,0.000000,0.075279,0.000000,0.000000,0.099617,0.132136,0.812068,0.003082,0.032440,0.035350,0.096996,0.020982,0.011832,0.000152,0.002287,0.000004,0.066691,0.090132,0.004388,0.020172,0.007531,-0.007531,0.008227,0.154697,0.049280,0.146265,0.000320,-0.000423,0.000007,0.000006,-0.000000,0.000006,0.000003,0.009255,0.257654,0.266829,0.005730,0.060954,0.040853,0.022106,0.000282,0.004106,0.000008,0.132339,0.020182,0.035519,0.020984,0.014269,0.000001,0.002772,0.005456,0.000698,-0.000000,0.000006,-0.000000,-0.000003,0.061841,0.000000,0.000000,0.001383,0.000274,0.001402,-0.000007,-0.000033,-0.000005,0.000635,-0.000000,0.000012,-0.000001,0.000552,0.000561,0.022227,0.022048,0.017037,0.162923,0.055509,0.002773,0.000582,0.248096,0.000423,0.033942,0.000434,0.006392,0.000012,2.420908,0.098138,0.000001,0.001182,0.000009,0.000000,0.000016,0.000249,0.000000,0.188849,0.014275,0.181383,0.212204,-0.000090,0.266917,0.129644,0.004396,0.000003,
44,0.009011,0.000070,0.040036,0.380510,0.001884,0.144576,10.400414,0.060995,0.324896,0.039019,45.028303,0.013360,5.165902,0.007469,0.000000,0.023928,0.007947,0.088812,0.000310,0.000000,0.001412,0.043650,0.000000,10.511744,0.020716,0.000237,0.000000,0.006948,0.182632,0.002302,0.000008,0.000000,0.626437,0.023771,0.000313,0.004490,0.000008,2.421759,0.049751,0.000068,0.027736,0.000009,0.000003,0.000202,0.000251,0.001368,0.000717,0.000000,0.015182,0.074852,0.000038,0.730526,2.589448,0.004465,0.002413,0.001395,0.051160,17.968645,144.195994,0.182390,0.181282,0.640092,0.444687,0.044191,0.001299,0.075119,0.285728,0.096442,0.018354,0.081443,0.001248,0.286785,0.021514,0.009369,0.052811,0.003821,0.007149,1.312844,0.005809,0.010310,0.005466,0.018292,0.010620,0.005655,0.010947,0.008995,0.000001,0.000634,0.000002,0.001098,0.000043,0.000078,0.003264,0.006074,0.007451,3565.662130,0.000903,0.031906,0.000000,0.075282,0.000000,0.000000,0.099686,0.132133,0.812005,0.003086,0.032456,0.035364,0.097040,0.020992,0.011838,0.000152,0.002294,0.000004,0.066598,0.090228,0.004391,0.020237,0.007531,-0.007531,0.008233,0.154673,0.049424,0.146454,0.000316,-0.000424,0.000006,0.000006,-0.000000,0.000006,0.000003,0.009255,0.257658,0.266827,0.005727,0.060865,0.040805,0.022077,0.000282,0.004109,0.000008,0.132399,0.020245,0.035539,0.020995,0.014282,0.000001,0.002772,0.005456,0.000698,-0.000000,0.000006,-0.000000,-0.000003,0.061802,0.000000,0.000000,0.001378,0.000264,0.001400,-0.000006,-0.000040,-0.000005,0.000614,-0.000000,0.000012,-0.000001,0.000525,0.000533,0.022013,0.021854,0.017043,0.162904,0.055590,0.002773,0.000577,0.247999,0.000420,0.033918,0.000434,0.006402,0.000012,2.420911,0.098142,0.000001,0.001123,0.000010,0.000000,0.000016,0.000241,0.000000,0.188939,0.014288,0.181454,0.212330,-0.000096,0.266922,0.129474,0.004399,0.000003,
45,0.009015,0.000067,0.038058,0.382490,0.001794,0.144856,10.400414,0.062473,0.325616,0.038739,45.026113,0.013227,5.168092,0.007469,0.000000,0.024471,0.007953,0.088814,0.000248,0.000000,0.001411,0.043600,0.000000,10.511819,0.020773,0.000242,0.000000,0.006947,0.182638,0.002302,0.000008,0.000000,0.626440,0.023771,0.000313,0.004500,0.000008,2.421760,0.049751,0.000057,0.027737,0.000008,0.000003,0.000204,0.000256,0.001368,0.000718,0.000000,0.015182,0.074851,0.000038,0.732668,2.586712,0.004463,0.002416,0.001396,0.051162,17.968632,144.211901,0.183132,0.182060,0.640508,0.444686,0.044190,0.001234,0.074571,0.285051,0.098311,0.017775,0.083121,0.001185,0.286070,0.021320,0.009370,0.052812,0.003822,0.007139,1.313402,0.005813,0.010339,0.005480,0.018298,0.010625,0.005658,0.010935,0.008993,0.000001,0.000636,0.000002,0.001099,0.000043,0.000078,0.003265,0.006067,0.007451,3565.646399,0.000903,0.031613,0.000000,0.075285,0.000000,0.000000,0.099757,0.132145,0.811936,0.003089,0.032465,0.035376,0.097086,0.021001,0.011843,0.000152,0.002301,0.000004,0.066510,0.090315,0.004394,0.020294,0.007531,-0.007531,0.008239,0.154647,0.049554,0.146630,0.000312,-0.000425,0.000006,0.000006,-0.000000,0.000006,0.000003,0.009256,0.257662,0.266826,0.005725,0.060780,0.040763,0.022051,0.000282,0.004112,0.000008,0.132456,0.020300,0.035553,0.021004,0.014294,0.000001,0.002772,0.005456,0.000698,-0.000000,0.000006,-0.000000,-0.000003,0.061768,0.000000,0.000000,0.001373,0.000254,0.001399,-0.000005,-0.000046,-0.000006,0.000594,-0.000000,0.000013,-0.000001,0.000498,0.000506,0.021793,0.021652,0.017050,0.162884,0.055659,0.002773,0.000573,0.247897,0.000416,0.033897,0.000434,0.006412,0.000012,2.420913,0.098146,0.000001,0.001067,0.000010,0.000000,0.000016,0.000234,0.000000,0.189017,0.014300,0.181513,0.212439,-0.000101,0.266926,0.129319,0.004402,0.000003,
46,0.009018,0.000064,0.036181,0.384372,0.001708,0.145150,10.400414,0.063954,0.326222,0.038445,45.024033,0.013089,5.170172,0.007469,0.000000,0.025040,0.007959,0.088816,0.000198,0.000000,0.001409,0.043546,0.000000,10.511879,0.020837,0.000248,0.000000,0.006945,0.182643,0.002302,0.000008,0.000000,0.626440,0.023771,0.000313,0.004509,0.000008,2.421760,0.049751,0.000047,0.027738,0.000007,0.000003,0.000207,0.000260,0.001368,0.000718,0.000000,0.015182,0.074851,0.000038,0.734523,2.584377,0.004462,0.002419,0.001395,0.051163,17.968620,144.227808,0.183811,0.182776,0.640940,0.444685,0.044189,0.001172,0.073996,0.284434,0.100143,0.017197,0.084773,0.001126,0.285413,0.021119,0.009370,0.052813,0.003822,0.007130,1.313851,0.005818,0.010364,0.005493,0.018303,0.010630,0.005660,0.010926,0.008992,0.000001,0.000637,0.000002,0.001100,0.000043,0.000078,0.003267,0.006061,0.007451,3565.630678,0.000903,0.031309,0.000000,0.075288,0.000000,0.000000,0.099830,0.132168,0.811861,0.003093,0.032468,0.035384,0.097132,0.021008,0.011847,0.000152,0.002307,0.000004,0.066427,0.090395,0.004397,0.020343,0.007531,-0.007531,0.008246,0.154619,0.049669,0.146793,0.000308,-0.000426,0.000006,0.000006,-0.000000,0.000006,0.000002,0.009256,0.257665,0.266825,0.005724,0.060698,0.040727,0.022029,0.000281,0.004116,0.000008,0.132511,0.020347,0.035559,0.021011,0.014305,0.000001,0.002772,0.005456,0.000698,-0.000000,0.000006,-0.000000,-0.000002,0.061739,0.000000,0.000000,0.001368,0.000245,0.001397,-0.000004,-0.000051,-0.000007,0.000574,-0.000000,0.000013,-0.000001,0.000474,0.000481,0.021566,0.021442,0.017060,0.162863,0.055717,0.002773,0.000568,0.247790,0.000412,0.033878,0.000434,0.006422,0.000012,2.420912,0.098149,0.000001,0.001014,0.000010,0.000000,0.000016,0.000226,0.000000,0.189085,0.014310,0.181562,0.212534,-0.000105,0.266930,0.129179,0.004405,0.000004,
47,0.009021,0.000060,0.034397,0.386158,0.001626,0.145456,10.400414,0.065438,0.326723,0.038139,45.022057,0.012947,5.172148,0.007469,0.000000,0.025635,0.007965,0.088818,0.000159,0.000000,0.001407,0.043486,0.000000,10.511927,0.020906,0.000254,0.000000,0.006942,0.182648,0.002303,0.000008,0.000000,0.626440,0.023771,0.000313,0.004519,0.000008,2.421758,0.049751,0.000040,0.027739,0.000006,0.000003,0.000210,0.000265,0.001368,0.000718,0.000000,0.015182,0.074851,0.000038,0.736114,2.582412,0.004462,0.002421,0.001395,0.051165,17.968607,144.243716,0.184429,0.183433,0.641388,0.444685,0.044189,0.001114,0.073395,0.283874,0.101937,0.016622,0.086401,0.001069,0.284812,0.020910,0.009371,0.052813,0.003822,0.007120,1.314201,0.005824,0.010386,0.005505,0.018306,0.010635,0.005661,0.010917,0.008990,0.000001,0.000639,0.000002,0.001101,0.000043,0.000078,0.003267,0.006056,0.007451,3565.614965,0.000903,0.030995,0.000000,0.075290,0.000000,0.000000,0.099905,0.132204,0.811779,0.003096,0.032465,0.035389,0.097180,0.021014,0.011850,0.000152,0.002313,0.000004,0.066348,0.090468,0.004401,0.020384,0.007531,-0.007531,0.008254,0.154589,0.049772,0.146944,0.000304,-0.000426,0.000006,0.000006,-0.000000,0.000006,0.000002,0.009257,0.257668,0.266824,0.005724,0.060619,0.040697,0.022010,0.000281,0.004120,0.000008,0.132565,0.020386,0.035560,0.021017,0.014314,0.000001,0.002772,0.005456,0.000698,-0.000000,0.000006,-0.000000,-0.000002,0.061714,0.000000,0.000000,0.001362,0.000236,0.001395,-0.000004,-0.000056,-0.000007,0.000553,-0.000000,0.000013,-0.000000,0.000450,0.000457,0.021334,0.021226,0.017070,0.162841,0.055764,0.002773,0.000563,0.247678,0.000408,0.033862,0.000433,0.006432,0.000012,2.420911,0.098152,0.000001,0.000963,0.000010,0.000000,0.000016,0.000219,0.000000,0.189143,0.014319,0.181601,0.212616,-0.000109,0.266933,0.129051,0.004409,0.000004,
48,0.009024,0.000057,0.032703,0.387855,0.001548,0.145773,10.400414,0.066922,0.327123,0.037821,45.020179,0.012802,5.174025,0.007469,0.000000,0.026255,0.007971,0.088820,0.000127,0.000000,0.001405,0.043422,0.000000,10.511966,0.020981,0.000261,0.000000,0.006939,0.182653,0.002303,0.000008,0.000000,0.626438,0.023770,0.000313,0.004528,0.000008,2.421756,0.049751,0.000033,0.027740,0.000005,0.000003,0.000212,0.000270,0.001368,0.000718,0.000000,0.015182,0.074852,0.000038,0.737459,2.580786,0.004462,0.002424,0.001395,0.051166,17.968595,144.259625,0.184990,0.184034,0.641849,0.444684,0.044188,0.001058,0.072768,0.283369,0.103694,0.016053,0.088002,0.001016,0.284265,0.020696,0.009371,0.052814,0.003821,0.007112,1.314460,0.005830,0.010404,0.005515,0.018308,0.010641,0.005662,0.010910,0.008988,0.000001,0.000641,0.000002,0.001102,0.000043,0.000078,0.003268,0.006052,0.007451,3565.599261,0.000903,0.030672,0.000000,0.075292,0.000000,0.000000,0.099981,0.132252,0.811692,0.003099,0.032456,0.035391,0.097229,0.021018,0.011852,0.000152,0.002319,0.000004,0.066272,0.090535,0.004405,0.020419,0.007531,-0.007531,0.008263,0.154557,0.049864,0.147086,0.000300,-0.000425,0.000006,0.000006,-0.000000,0.000006,0.000002,0.009257,0.257671,0.266823,0.005725,0.060543,0.040672,0.021995,0.000281,0.004125,0.000008,0.132617,0.020419,0.035555,0.021021,0.014322,0.000000,0.002772,0.005456,0.000698,-0.000000,0.000006,-0.000000,-0.000002,0.061693,0.000000,0.000000,0.001357,0.000227,0.001393,-0.000003,-0.000060,-0.000008,0.000533,-0.000000,0.000014,-0.000000,0.000427,0.000434,0.021097,0.021004,0.017082,0.162818,0.055802,0.002772,0.000557,0.247562,0.000403,0.033848,0.000433,0.006443,0.000012,2.420908,0.098154,0.000001,0.000915,0.000011,0.000000,0.000016,0.000211,0.000000,0.189193,0.014327,0.181631,0.212685,-0.000113,0.266936,0.128935,0.004414,0.000004,
49,0.009027,0.000055,0.031094,0.389468,0.001473,0.146101,10.400414,0.068408,0.327428,0.037493,45.018396,0.012654,5.175809,0.007469,0.000000,0.026899,0.007978,0.088822,0.000102,0.000000,0.001403,0.043354,0.000000,10.511997,0.021061,0.000267,0.000000,0.006935,0.182656,0.002303,0.000008,0.000000,0.626435,0.023770,0.000313,0.004537,0.000008,2.421753,0.049751,0.000028,0.027741,0.000004,0.000003,0.000215,0.000274,0.001368,0.000718,0.000000,0.015182,0.074852,0.000038,0.738578,2.579476,0.004463,0.002426,0.001394,0.051167,17.968583,144.275534,0.185496,0.184582,0.642323,0.444684,0.044188,0.001005,0.072117,0.282916,0.105413,0.015491,0.089577,0.000965,0.283768,0.020476,0.009372,0.052814,0.003819,0.007103,1.314634,0.005836,0.010419,0.005524,0.018308,0.010646,0.005663,0.010905,0.008986,0.000001,0.000642,0.000002,0.001104,0.000043,0.000078,0.003268,0.006048,0.007451,3565.583564,0.000903,0.030340,0.000000,0.075294,0.000000,0.000000,0.100059,0.132310,0.811599,0.003102,0.032442,0.035391,0.097279,0.021020,0.011853,0.000152,0.002325,0.000004,0.066199,0.090597,0.004410,0.020447,0.007532,-0.007531,0.008273,0.154523,0.049946,0.147218,0.000296,-0.000424,0.000006,0.000006,-0.000000,0.000006,0.000002,0.009258,0.257673,0.266822,0.005726,0.060469,0.040652,0.021982,0.000281,0.004130,0.000008,0.132668,0.020446,0.035544,0.021024,0.014330,0.000000,0.002772,0.005456,0.000697,-0.000000,0.000006,-0.000000,-0.000002,0.061675,0.000000,0.000000,0.001352,0.000218,0.001390,-0.000002,-0.000064,-0.000008,0.000514,-0.000000,0.000014,-0.000000,0.000406,0.000413,0.020855,0.020776,0.017096,0.162794,0.055831,0.002772,0.000552,0.247441,0.000399,0.033836,0.000433,0.006454,0.000012,2.420905,0.098157,0.000000,0.000869,0.000011,0.000000,0.000016,0.000204,0.000000,0.189235,0.014335,0.181653,0.212743,-0.000117,0.266938,0.128830,0.004419,0.000004,
50,0.009030,0.000052,0.029565,0.390999,0.001401,0.146439,10.400414,0.069895,0.327642,0.037156,45.016701,0.012502,5.177504,0.007469,0.000000,0.027566,0.007984,0.088824,0.000083,0.000000,0.001400,0.043281,0.000000,10.512022,0.021146,0.000275,0.000000,0.006930,0.182660,0.002303,0.000008,0.000000,0.626430,0.023770,0.000313,0.004545,0.000008,2.421749,0.049751,0.000023,0.027741,0.000004,0.000003,0.000217,0.000279,0.001368,0.000718,0.000000,0.015183,0.074852,0.000038,0.739486,2.578458,0.004464,0.002428,0.001394,0.051168,17.968571,144.291444,0.185950,0.185078,0.642807,0.444684,0.044187,0.000955,0.071443,0.282512,0.107094,0.014937,0.091126,0.000917,0.283320,0.020252,0.009372,0.052815,0.003817,0.007094,1.314730,0.005844,0.010430,0.005532,0.018307,0.010652,0.005663,0.010900,0.008984,0.000001,0.000643,0.000002,0.001105,0.000043,0.000078,0.003269,0.006045,0.007451,3565.567873,0.000903,0.030002,0.000000,0.075295,0.000000,0.000000,0.100137,0.132378,0.811499,0.003105,0.032423,0.035389,0.097332,0.021021,0.011854,0.000152,0.002331,0.000004,0.066129,0.090653,0.004415,0.020469,0.007532,-0.007531,0.008284,0.154488,0.050018,0.147343,0.000292,-0.000423,0.000006,0.000006,-0.000000,0.000006,0.000002,0.009258,0.257675,0.266821,0.005728,0.060397,0.040637,0.021971,0.000281,0.004135,0.000008,0.132719,0.020467,0.035528,0.021025,0.014336,0.000000,0.002772,0.005456,0.000697,-0.000000,0.000006,-0.000000,-0.000001,0.061660,0.000000,0.000000,0.001346,0.000210,0.001388,-0.000002,-0.000068,-0.000009,0.000494,-0.000000,0.000015,-0.000000,0.000386,0.000392,0.020610,0.020544,0.017111,0.162769,0.055851,0.002772,0.000547,0.247315,0.000394,0.033826,0.000433,0.006465,0.000012,2.420901,0.098158,0.000000,0.000826,0.000011,0.000000,0.000016,0.000196,0.000000,0.189270,0.014341,0.181667,0.212790,-0.000120,0.266941,0.128734,0.004424,0.000004,
